Timestamp,%util,avgrq-sz,await,capp,csource,ctags,device,r/s,rkB/s,rrqm/s,svctm,w/s,wkB/s,wrqm/s
1307525744,1.92,30.44,5.28,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,13.77,209.18,20.56,1.33,0.60,9.58,1.80
1307525749,0.96,25.66,4.26,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,20.60,264.00,0.20,0.45,0.60,8.00,1.40
1307525749,47.36,709.99,328.22,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,0.20,0.80,0.00,4.13,114.60,40752.80,10073.20
1307525749,11.12,843.05,193.70,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,0.20,0.80,0.00,4.00,27.60,11717.60,2901.80
1307525749,18.88,648.22,20.09,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,0.80,3.20,0.00,2.64,70.80,23203.20,5730.00
1307525754,4.79,186.26,2.07,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,28.34,2682.63,0.40,1.66,0.60,12.77,2.59
1307525754,6.07,689.29,12.92,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,0.00,0.00,0.00,2.13,28.54,9837.13,2430.74
1307525754,4.71,335.43,38.33,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,11.18,198.80,0.20,1.86,14.17,4052.69,998.80
1307525754,43.91,583.66,293.99,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,13.97,58.28,0.00,3.93,97.80,32561.28,8042.51
1307525759,10.40,388.27,6.97,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,23.40,952.80,0.20,1.62,40.60,11472.00,2827.40
1307525759,1.28,36.09,3.78,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,14.80,278.40,4.40,0.70,3.60,53.60,9.80
1307525759,18.96,422.06,25.00,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,2.40,12.80,0.00,2.05,90.00,19486.40,4857.60
1307525759,13.12,169.47,1.74,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,106.60,9032.80,1.00,1.23,0.00,0.00,0.00
1307525764,56.72,660.27,92.59,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,7.40,42.40,0.00,4.43,120.60,42215.20,12485.60
1307525764,0.24,30.30,0.42,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,11.40,163.20,0.00,0.18,1.80,36.80,7.40
1307525764,33.92,408.52,111.42,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,63.80,6189.60,0.80,3.79,25.80,12112.00,3002.20
1307525764,56.00,550.49,240.61,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,36.40,3129.60,0.20,3.66,116.80,39037.60,9642.00
1307525769,61.24,580.33,349.29,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,17.17,95.81,0.00,4.17,129.74,42530.94,8424.95
1307525769,51.42,549.80,412.48,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,39.72,3828.34,0.80,4.94,64.27,24759.28,6124.35
1307525769,1.12,44.33,2.06,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,11.98,259.48,2.79,0.78,2.40,59.08,12.38
1307525769,89.10,610.21,336.67,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,40.52,3449.90,0.80,5.03,136.53,50567.66,13654.09
1307525774,6.56,240.36,5.75,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,7.20,40.00,0.00,1.33,42.20,5896.80,1384.60
1307525774,49.36,572.04,266.54,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,40.00,4302.40,0.80,4.24,76.40,28990.40,7171.00
1307525774,0.96,35.82,5.55,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,11.40,189.60,0.00,0.72,2.00,50.40,10.60
1307525774,94.24,636.81,544.36,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,39.40,3835.20,1.00,5.77,124.00,48192.00,10772.60
1307525779,15.28,132.02,6.68,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,52.40,4864.00,0.20,2.01,23.60,152.80,14.60
1307525779,49.12,604.96,52.45,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,2.60,16.80,0.00,3.16,152.80,46988.80,11594.20
1307525779,1.44,34.06,2.19,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,17.00,287.20,8.40,0.77,1.60,29.60,5.80
1307525779,52.72,496.57,277.78,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,35.00,3274.40,0.40,3.71,107.20,32032.00,7916.60
1307525784,73.37,498.64,240.12,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,31.14,2933.33,0.20,4.34,137.92,39217.56,9810.58
1307525784,50.54,535.54,324.16,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,46.31,4613.17,0.80,4.73,60.48,23980.84,6052.10
1307525784,25.15,454.03,34.35,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,15.17,1104.99,0.00,2.47,86.83,22049.50,6040.32
1307525784,0.56,37.42,2.26,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,10.18,190.82,0.20,0.45,2.20,40.72,7.98
1307525789,89.44,528.59,408.80,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,67.80,6544.80,2.20,4.88,115.40,41874.40,10192.20
1307525789,4.16,332.69,27.57,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,13.40,235.20,0.00,1.49,14.60,4422.40,1090.80
1307525789,60.56,553.78,374.74,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,47.80,5146.40,1.60,5.58,60.80,24924.00,6052.60
1307525789,44.32,346.48,55.36,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,30.80,2325.60,0.20,2.87,123.80,24457.60,7195.40
1307525794,89.42,462.05,306.23,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,55.09,5026.75,3.59,4.08,164.27,45651.10,12130.74
1307525794,2.16,38.84,15.10,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,8.98,198.80,0.20,1.74,3.39,41.52,6.99
1307525794,63.71,490.50,175.98,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,21.16,1442.71,0.20,3.73,149.70,40460.68,8143.71
1307525794,50.78,589.60,351.66,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,40.32,4249.90,1.60,4.66,68.66,27877.84,6900.40
1307525799,21.84,343.83,13.03,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,35.20,2744.80,1.80,1.94,77.20,16578.40,5005.80
1307525799,60.00,595.26,399.55,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,41.20,4302.40,1.40,5.03,78.20,31234.40,7730.40
1307525799,0.80,27.78,2.54,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,17.00,221.60,0.00,0.43,1.60,36.80,7.60
1307525799,98.96,493.29,437.87,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,70.60,6512.00,7.00,5.37,113.80,38969.60,8743.80
1307525804,67.04,518.99,357.58,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,56.00,4943.20,1.60,4.45,94.60,34136.80,7498.80
1307525804,52.88,593.60,360.01,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,37.20,3838.40,1.60,5.05,67.60,27266.40,7110.80
1307525804,0.88,15.82,15.56,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,17.80,134.40,0.00,0.48,0.40,9.60,2.00
1307525804,93.12,490.46,222.40,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,78.20,7464.00,5.80,4.52,127.60,43004.00,12747.00
1307525809,2.48,44.80,3.71,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,21.36,479.84,43.51,1.13,0.60,11.98,2.40
1307525809,97.01,489.12,563.92,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,82.44,8623.55,8.18,5.06,109.18,38237.92,7330.34
1307525809,54.05,472.92,69.93,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,52.50,4532.53,1.20,3.55,99.60,31432.34,9826.55
1307525809,63.79,639.16,482.19,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,37.13,3862.67,1.40,5.51,78.64,33134.53,7843.91
1307525814,0.16,38.33,1.83,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,9.00,176.00,0.00,0.17,0.60,8.00,1.40
1307525814,90.72,495.93,335.57,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,87.60,8553.60,7.20,4.70,105.40,39304.00,9720.60
1307525814,70.56,496.89,258.46,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,45.60,4092.80,1.20,3.89,135.80,40975.20,9426.40
1307525814,69.76,613.74,420.30,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,42.20,4320.00,2.00,5.44,86.00,35020.80,8955.60
1307525819,60.28,433.62,151.16,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,54.69,4732.14,2.79,3.64,110.78,31143.31,8397.41
1307525819,69.78,602.26,487.47,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,45.71,4916.57,2.20,5.38,84.03,34152.50,8167.86
1307525819,1.76,41.67,13.00,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,13.77,291.42,11.18,1.22,0.60,7.98,1.40
1307525819,89.10,460.40,336.67,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,93.41,9658.28,6.79,4.58,101.20,35140.92,8683.83
1307525824,4.48,336.21,44.86,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,14.20,175.20,0.20,1.50,15.60,4834.40,1192.80
1307525824,84.56,481.94,274.04,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,90.60,9072.80,5.80,4.55,95.40,35748.00,8841.60
1307525824,69.52,589.10,452.42,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,46.60,4780.80,2.60,5.45,81.00,32804.00,8120.00
1307525824,58.64,517.86,397.95,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,51.40,4731.20,2.20,4.55,77.40,28619.20,4957.00
1307525829,1.84,29.53,14.91,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,14.00,221.60,0.20,1.14,2.20,17.60,2.20
1307525829,80.16,445.38,305.89,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,104.20,10960.00,6.60,4.27,83.60,30860.80,8447.40
1307525829,87.84,608.27,266.64,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,49.00,4634.40,1.60,4.70,138.00,52238.40,13928.60
1307525829,17.36,215.67,3.51,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,58.60,6305.60,2.00,2.94,0.40,56.80,13.80
1307525834,0.64,46.84,3.35,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,11.78,277.84,0.20,0.52,0.60,11.98,2.40
1307525834,45.99,373.59,75.86,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,61.28,5546.51,2.79,2.94,95.41,23722.16,5996.41
1307525834,99.88,498.27,431.42,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,93.61,9891.42,13.97,5.06,103.79,39289.42,9562.67
1307525834,69.30,622.64,420.94,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,38.32,4254.69,1.00,5.26,93.41,36757.68,9095.81
1307525839,0.80,113.14,4.57,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,3.60,228.80,5.60,1.90,0.60,8.80,1.60
1307525839,100.08,498.83,436.05,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,99.40,9932.00,12.80,4.84,107.20,41596.80,10062.80
1307525839,72.32,610.66,446.46,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,43.20,4626.40,1.00,5.13,97.80,38424.80,9508.40
1307525839,58.88,464.67,221.43,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,52.40,4963.20,1.40,3.70,106.60,31978.40,7347.40
1307525844,68.66,580.71,383.59,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,51.10,5600.00,1.40,5.15,82.24,33113.77,8196.01
1307525844,63.71,535.08,264.70,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,51.30,5118.56,2.00,4.27,97.80,34772.06,8983.03
1307525844,0.64,156.40,3.20,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,3.39,302.59,0.00,1.60,0.60,9.58,1.80
1307525844,97.96,463.07,377.61,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,106.39,10637.92,10.98,4.76,99.60,37055.49,8865.67
1307525849,98.48,510.48,429.38,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,91.40,10016.80,13.80,5.05,103.80,39805.60,9715.80
1307525849,1.12,141.87,17.33,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,2.40,203.20,0.00,3.73,0.60,9.60,1.80
1307525849,58.80,549.70,255.87,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,49.60,5589.60,1.60,4.22,89.60,32669.60,8009.40
1307525849,66.88,579.90,374.24,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,49.80,5043.20,3.20,5.01,83.60,33636.00,8325.40
1307525854,54.88,561.63,325.52,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,46.80,4965.60,1.80,4.48,75.60,29406.40,6424.00
1307525854,74.24,593.09,425.85,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,51.40,5212.80,2.40,5.27,89.40,36540.80,9150.80
1307525854,97.92,495.11,341.67,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,94.00,10426.40,11.00,4.88,106.60,39232.80,9701.40
1307525854,1.12,177.33,7.78,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,3.00,308.00,0.00,3.11,0.60,11.20,2.20
1307525859,6.47,496.63,48.55,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,4.39,245.91,9.58,3.18,15.97,4809.58,1186.23
1307525859,17.09,254.61,69.99,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,42.32,5242.32,1.40,3.80,2.59,475.05,11.38
1307525859,81.04,444.10,262.80,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,103.79,10700.20,10.98,4.29,85.23,31271.86,9661.48
1307525859,83.27,555.78,192.55,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,51.30,5696.61,2.79,4.27,143.51,48439.12,11861.28
1307525864,0.56,110.13,2.93,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,3.00,311.20,0.00,0.93,3.00,19.20,1.80
1307525864,66.48,623.11,352.66,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,29.40,3536.80,0.20,4.84,108.00,39271.20,9709.80
1307525864,100.08,527.50,557.71,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,89.60,11007.20,15.20,5.33,98.00,38472.00,8643.20
1307525864,49.76,379.95,36.77,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,67.80,7015.20,2.60,2.84,107.40,26268.80,6813.40
1307525869,34.72,355.09,29.94,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,52.60,5655.20,1.60,2.68,77.00,17354.40,4760.40
1307525869,100.08,504.48,510.29,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,94.00,10924.80,15.40,5.37,92.20,36042.40,7908.60
1307525869,68.48,615.97,333.79,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,41.60,5205.60,2.60,4.70,104.20,39698.40,9820.40
1307525869,0.80,180.67,6.67,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,1.80,205.60,0.00,3.33,0.60,11.20,2.20
1307525874,0.40,198.00,2.50,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,2.59,308.18,0.00,1.25,0.60,7.98,1.40
1307525874,50.70,527.28,314.69,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,45.31,5174.45,2.40,4.64,63.87,23610.38,4986.63
1307525874,93.41,401.06,236.26,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,123.35,10937.33,8.98,4.68,76.45,29128.94,8758.48
1307525874,71.46,476.81,334.89,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,78.84,5710.18,2.00,4.45,81.84,32596.41,8067.27
1307525879,21.28,244.54,11.98,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,42.60,5011.20,1.20,2.61,38.80,4941.60,1196.60
1307525879,85.20,490.07,389.07,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,87.00,10955.20,12.80,4.88,87.60,31828.00,8399.20
1307525879,83.28,388.55,105.97,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,87.20,6264.80,4.00,3.22,171.20,43936.00,10827.80
1307525879,1.04,103.27,5.45,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,3.80,216.00,0.00,2.36,0.60,11.20,2.20
1307525884,29.14,278.42,10.67,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,65.47,6850.30,3.59,2.34,59.08,10488.62,2546.51
1307525884,0.96,158.80,7.20,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,3.39,307.39,0.00,2.40,0.60,9.58,1.80
1307525884,92.38,563.65,614.05,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdc,73.45,9766.87,9.98,5.56,92.81,37091.42,7051.30
1307525884,62.44,570.67,486.97,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,25.55,3071.46,1.00,5.21,94.21,31100.20,7680.84
1307525889,0.40,183.33,2.33,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sda,2.00,212.00,1.40,1.67,0.40,8.00,1.60
1307525889,10.88,231.84,3.81,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdb,29.00,3461.60,0.60,3.60,1.20,39.20,8.60
1307525889,50.88,399.14,25.12,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr214, cluster="chukwa",sdd,71.20,7137.60,1.80,2.84,107.80,28585.60,7038.20
