Timestamp,capp,csource,ctags,device,rxkB/s,rxpck/s,txkB/s,txpck/s
1307525694,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,49886.75,37285.63,20794.07,20194.21
1307525694,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525694,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,19241.40,3307.39,19241.40,3307.39
1307525694,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.73,8.98,0.00,0.00
1307525699,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525699,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,1279.66,242.91,1279.66,242.91
1307525699,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.65,5.19,0.00,0.00
1307525699,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,41862.96,29422.55,2030.19,6747.31
1307525704,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525704,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,27682.08,19424.40,494.24,2746.60
1307525704,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.74,6.80,0.00,0.00
1307525704,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,0.60,4.80,0.60,4.80
1307525709,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525709,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,5.96,79.64,220.52,154.49
1307525709,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.80,7.19,0.00,0.00
1307525709,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,0.41,4.19,0.41,4.19
1307525714,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,34901.29,28426.00,35316.30,27765.20
1307525714,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.45,6.40,0.00,0.00
1307525714,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,0.29,3.00,0.29,3.00
1307525714,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525719,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525719,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,48568.91,37496.41,49114.02,39576.05
1307525719,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.50,8.58,0.00,0.00
1307525719,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,0.46,4.79,0.46,4.79
1307525724,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.15,7.80,0.00,0.00
1307525724,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,4896.79,5082.00,5103.71,3921.60
1307525724,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525724,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,0.41,4.20,0.41,4.20
1307525729,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.77,5.40,0.00,0.00
1307525729,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,0.48,6.60,0.48,6.60
1307525729,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525729,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,51235.50,45229.60,51563.08,40666.00
1307525734,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,16409.32,2853.89,16409.32,2853.89
1307525734,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.53,4.99,0.00,0.00
1307525734,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,7805.74,7242.32,17262.86,12700.60
1307525734,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525739,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525739,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,22195.03,3884.60,22195.03,3884.60
1307525739,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.92,7.40,0.00,0.00
1307525739,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,39297.69,36287.00,42553.94,32803.40
1307525744,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,37600.16,39635.40,53047.00,39892.80
1307525744,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525744,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.56,6.60,0.00,0.00
1307525744,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,14705.47,2545.40,14705.47,2545.40
1307525749,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,187.02,2802.40,28006.58,19245.71
1307525749,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.72,8.78,0.00,0.00
1307525749,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,26617.48,4618.76,26617.48,4618.76
1307525749,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525754,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.04,7.80,0.00,0.00
1307525754,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,9756.53,1713.20,9756.53,1713.20
1307525754,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,30056.21,30000.20,40133.75,30656.80
1307525754,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525759,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525759,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.65,5.21,0.00,0.00
1307525759,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,44453.21,7792.38,44453.21,7792.38
1307525759,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,43698.60,43083.17,73127.79,54995.79
1307525764,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.53,4.98,0.00,0.00
1307525764,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525764,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,34580.44,5834.06,34580.44,5834.06
1307525764,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,44389.29,36933.86,36785.25,30685.86
1307525769,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,14877.35,17849.60,51975.78,37518.80
1307525769,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525769,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,49355.45,8382.00,49355.45,8382.00
1307525769,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.81,7.40,0.00,0.00
1307525774,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,45006.35,8033.33,45006.35,8033.33
1307525774,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525774,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,44864.51,37048.10,47678.82,38903.79
1307525774,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.90,7.19,0.00,0.00
1307525779,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,51450.89,42863.07,56166.57,45900.60
1307525779,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.74,9.18,0.00,0.00
1307525779,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,38526.59,6826.95,38526.59,6826.95
1307525779,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525784,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.57,6.80,0.00,0.00
1307525784,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,42664.94,7680.80,42664.94,7680.80
1307525784,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,23126.82,24599.20,57821.70,42362.60
1307525784,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525789,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525789,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,27342.09,26648.20,44555.59,34229.80
1307525789,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.65,5.20,0.00,0.00
1307525789,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,40636.33,6966.60,40636.33,6966.60
1307525794,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,78197.91,63851.10,59542.07,54784.83
1307525794,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525794,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,32815.94,5713.37,32815.94,5713.37
1307525794,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.22,6.19,0.00,0.00
1307525799,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,24747.67,4339.48,24747.67,4339.48
1307525799,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525799,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,80060.09,62945.49,42095.12,42649.10
1307525799,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.40,6.61,0.00,0.00
1307525804,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,22234.47,3947.41,22234.47,3947.41
1307525804,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525804,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,70979.03,58217.53,50097.07,46790.04
1307525804,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.47,8.17,0.00,0.00
1307525809,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,32391.37,5742.60,32391.37,5742.60
1307525809,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.38,8.20,0.00,0.00
1307525809,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,60584.55,54617.80,69867.24,57753.80
1307525809,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525814,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,66348.89,62255.09,79006.11,65427.54
1307525814,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.23,6.39,0.00,0.00
1307525814,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,36713.54,6504.59,36713.54,6504.59
1307525814,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525819,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525819,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,80822.51,70257.11,66436.22,60447.49
1307525819,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.65,5.21,0.00,0.00
1307525819,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,25350.78,4409.02,25350.78,4409.02
1307525824,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.11,5.99,0.00,0.00
1307525824,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,79675.68,70678.84,73552.64,65720.96
1307525824,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525824,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,25662.97,4531.54,25662.97,4531.54
1307525829,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,62184.17,57331.34,71158.49,59435.53
1307525829,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525829,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,23109.76,3970.46,23109.76,3970.46
1307525829,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.03,7.58,0.00,0.00
1307525834,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525834,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,64939.57,63917.20,94574.05,76744.00
1307525834,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.14,7.60,0.00,0.00
1307525834,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,30463.23,5316.60,30463.23,5316.60
1307525839,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525839,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,70642.13,67616.00,95861.96,79173.20
1307525839,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,3.63,9.00,0.00,0.00
1307525839,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,31746.15,5616.20,31746.15,5616.20
1307525844,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,32764.77,5816.57,32764.77,5816.57
1307525844,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.88,5.59,0.00,0.00
1307525844,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,74401.08,69373.85,96674.18,81498.00
1307525844,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525849,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,1.54,5.00,0.00,0.00
1307525849,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,79110.77,71810.00,93814.92,81291.80
1307525849,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
1307525849,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,32284.96,5679.80,32284.96,5679.80
1307525854,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",lo,32045.47,5714.80,32045.47,5714.80
1307525854,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth0,2.34,6.40,0.00,0.00
1307525854,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",eth1,86841.63,77949.80,96383.13,86210.00
1307525854,results from /usr/local/bin/sar -n DEV 5 | awk '{if($0 &&!/Linux/){$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa",sit0,0.00,0.00,0.00,0.00
