Timestamp,capp,category,csource,ctags,hostName,mapTaskSlots,maps_running,reduceTaskSlots,reduces_running,tasks_completed
1307525597,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,16,10,4,56
1307525597,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,16,10,4,56
1307525597,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,16,10,4,56
1307525597,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,16,10,4,56
1307525597,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,16,10,4,56
1307525597,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,16,10,4,56
1307525602,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,10,10,4,62
1307525609,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,1,10,4,72
1307525619,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,1,10,4,72
1307525629,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,1,10,4,72
1307525653,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,1,10,4,72
1307525653,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,1,10,4,72
1307525659,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,1,10,4,72
1307525669,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525679,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525689,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525699,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525709,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525719,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525729,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525739,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525749,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525759,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525769,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525779,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,4,73
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,3,74
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359861.log,mapred.tasktracker,sr216, cluster="chukwa",sr216,16,0,10,1,76
1307525439,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,0,0
1307525449,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,0,0
1307525459,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,3,15
1307525472,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,20
1307525479,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,33
1307525489,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,41
1307525499,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,47
1307525509,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,52
1307525519,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,55
1307525529,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,64
1307525539,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,67
1307525549,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,16,10,4,70
1307525564,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,13,10,4,73
1307525569,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,3,10,4,85
1307525579,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,3,10,4,86
1307525589,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,3,10,4,87
1307525599,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,1,10,4,89
1307525609,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525619,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525629,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525639,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525649,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525659,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525669,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525679,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525689,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525699,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525709,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525719,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525729,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525739,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525749,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525759,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525769,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525779,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525789,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525799,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525809,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525819,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525829,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525839,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525849,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525859,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525869,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525879,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525889,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525899,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525909,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525919,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525929,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525939,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525949,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525959,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525969,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525979,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525989,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,4,91
1307525999,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,3,92
1307526009,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,2,93
1307526019,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,2,93
1307526029,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,2,93
1307526039,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,2,93
1307526049,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,0,95
1307526059,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,0,95
1307526069,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,0,95
1307526079,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,0,95
1307526089,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525359781.log,mapred.tasktracker,sr217, cluster="chukwa",sr217,16,0,10,0,95
1307525430,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,0,10,0,0
1307525440,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,0,0
1307525450,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,0,0
1307525460,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,2,0
1307525470,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,10
1307525480,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,19
1307525490,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,24
1307525500,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,33
1307525510,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,39
1307525529,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,40
1307525530,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,16,10,4,40
1307525540,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,15,10,4,49
1307525550,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,15,10,4,50
1307525560,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,11,10,4,56
1307525570,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,9,10,4,59
1307525580,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,3,10,4,67
1307525590,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,3,10,4,68
1307525600,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,70
1307525610,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525620,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525630,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525640,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
1307525650,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-mapred-1307525360133.log,mapred.tasktracker,sr218, cluster="chukwa",sr218,16,1,10,4,71
