Timestamp,%idle,%iowait,%nice,%steal,%system,%user,capp,csource,ctags
1307526059,84.87,8.30,0.00,0.00,3.55,3.28,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307526064,82.35,9.69,0.00,0.00,3.62,4.33,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307526069,83.09,6.22,0.00,0.00,4.77,5.92,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307526074,87.72,5.67,0.00,0.00,3.18,3.42,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307526079,90.08,3.75,0.00,0.00,3.25,2.92,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307526084,91.56,5.28,0.00,0.00,1.69,1.47,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307526089,99.19,0.21,0.00,0.00,0.24,0.36,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307526094,99.83,0.10,0.00,0.00,0.04,0.04,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr214, cluster="chukwa"
1307525433,99.65,0.02,0.00,0.00,0.07,0.25,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525438,91.66,0.40,0.00,0.00,1.44,6.51,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525443,33.09,12.72,0.00,0.00,7.88,46.31,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525448,57.30,14.41,0.00,0.00,3.35,24.95,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525453,38.34,24.97,0.00,0.00,6.92,29.77,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525458,30.91,7.66,0.00,0.00,7.88,53.55,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525463,34.45,10.20,0.00,0.00,6.38,48.96,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525468,36.79,11.90,0.00,0.00,7.69,43.61,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525473,29.28,6.33,0.00,0.00,10.93,53.46,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525478,17.59,6.09,0.00,0.00,12.79,63.52,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525483,36.64,8.42,0.00,0.00,7.24,47.70,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525488,20.59,21.19,0.00,0.00,10.41,47.80,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525493,13.80,41.43,0.00,0.00,6.01,38.77,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525498,10.33,5.09,0.00,0.00,17.59,66.98,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525503,24.69,16.54,0.00,0.00,9.53,49.24,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525508,37.97,21.41,0.00,0.00,6.90,33.72,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525513,42.01,19.55,0.00,0.00,7.66,30.79,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525518,30.77,24.55,0.00,0.00,7.93,36.76,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525523,26.30,31.79,0.00,0.00,7.31,34.60,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525528,23.82,29.34,0.00,0.00,8.12,38.72,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525533,18.44,21.19,0.00,0.00,9.37,51.00,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525538,27.88,25.76,0.00,0.00,5.60,40.76,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525543,33.59,27.24,0.00,0.00,4.08,35.09,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525548,30.15,30.74,0.00,0.00,7.26,31.85,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525553,50.96,20.69,0.00,0.00,3.23,25.12,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525558,35.37,21.38,0.00,0.00,4.78,38.46,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525563,43.89,15.13,0.00,0.00,5.39,35.58,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525568,47.22,13.67,0.00,0.00,6.46,32.65,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525573,42.17,12.18,0.00,0.00,8.47,37.18,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525578,44.64,9.94,0.00,0.00,8.68,36.73,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525583,47.20,14.12,0.00,0.00,8.42,30.26,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525588,46.65,11.18,0.00,0.00,9.60,32.57,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525593,47.49,8.57,0.00,0.00,10.38,33.56,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525599,48.51,9.39,0.00,0.00,9.72,32.38,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525604,47.93,6.21,0.00,0.00,10.28,35.59,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525609,78.98,2.80,0.00,0.00,4.85,13.38,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525614,86.83,0.90,0.00,0.00,3.30,8.97,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525619,88.37,1.09,0.00,0.00,2.32,8.22,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525624,98.21,0.52,0.00,0.00,0.95,0.31,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525629,98.04,0.09,0.00,0.00,1.15,0.72,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525634,97.54,0.41,0.00,0.00,0.87,1.17,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525639,96.88,2.61,0.00,0.00,0.31,0.20,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525644,99.55,0.04,0.00,0.00,0.34,0.07,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525649,99.03,0.17,0.00,0.00,0.24,0.56,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525654,99.40,0.04,0.00,0.00,0.22,0.34,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525659,99.13,0.11,0.00,0.00,0.36,0.40,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525664,98.60,0.19,0.00,0.00,0.74,0.47,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525669,84.04,2.87,0.00,0.00,4.96,8.13,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525674,82.91,4.71,0.00,0.00,5.45,6.93,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525679,87.42,2.31,0.00,0.00,4.75,5.52,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525684,91.51,1.29,0.00,0.00,3.68,3.52,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525689,90.35,1.94,0.00,0.00,4.06,3.66,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525694,91.97,0.97,0.00,0.00,3.17,3.88,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525699,94.80,1.42,0.00,0.00,1.80,1.97,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525704,97.47,0.15,0.00,0.00,1.25,1.14,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525709,99.50,0.12,0.00,0.00,0.16,0.21,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525714,95.74,1.55,0.00,0.00,1.82,0.89,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525719,96.93,0.12,0.00,0.00,2.09,0.86,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525724,99.19,0.04,0.00,0.00,0.42,0.35,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525729,95.24,1.65,0.00,0.00,2.46,0.65,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525734,95.48,0.27,0.00,0.00,1.20,3.05,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525739,89.63,3.25,0.00,0.00,3.06,4.06,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525744,94.30,0.22,0.00,0.00,3.33,2.14,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525749,95.20,0.16,0.00,0.00,1.32,3.31,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525754,93.01,3.28,0.00,0.00,2.22,1.49,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525759,87.98,1.82,0.00,0.00,4.46,5.73,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525764,89.20,2.29,0.00,0.00,3.88,4.63,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525769,87.14,2.35,0.00,0.00,3.95,6.57,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525774,82.50,6.67,0.00,0.00,4.71,6.12,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525779,82.60,7.86,0.00,0.00,4.53,5.01,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525784,82.82,8.79,0.00,0.00,3.68,4.71,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525789,85.20,5.91,0.00,0.00,3.77,5.12,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525794,80.69,8.65,0.00,0.00,5.74,4.91,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525799,80.18,9.90,0.00,0.00,5.06,4.86,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525804,82.19,8.67,0.00,0.00,4.86,4.28,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525809,82.63,8.16,0.00,0.00,4.86,4.36,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525814,79.13,10.64,0.00,0.00,5.44,4.78,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525819,79.13,11.33,0.00,0.00,5.41,4.13,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525824,79.74,10.63,0.00,0.00,5.42,4.21,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525829,80.57,11.58,0.00,0.00,4.55,3.31,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525834,80.29,10.57,0.00,0.00,5.37,3.77,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525839,80.45,9.79,0.00,0.00,5.63,4.12,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525844,77.96,11.45,0.00,0.00,6.09,4.50,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525849,78.67,10.85,0.00,0.00,5.87,4.61,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525854,78.95,9.74,0.00,0.00,6.56,4.75,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525859,79.72,8.93,0.00,0.00,6.12,5.23,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525864,77.95,10.14,0.00,0.00,6.52,5.39,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525869,78.29,10.55,0.00,0.00,5.96,5.20,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525874,80.78,9.35,0.00,0.00,5.38,4.48,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525879,80.13,9.35,0.00,0.00,5.82,4.70,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525884,80.67,9.29,0.00,0.00,6.02,4.01,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525889,79.66,9.76,0.00,0.00,6.09,4.48,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525894,76.66,13.34,0.00,0.00,5.71,4.30,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525899,79.19,10.37,0.00,0.00,6.30,4.15,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525904,78.75,9.33,0.00,0.00,6.84,5.08,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525909,79.16,10.08,0.00,0.00,6.33,4.43,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525914,78.19,12.15,0.00,0.00,5.21,4.45,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525919,80.28,9.52,0.00,0.00,5.58,4.62,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525924,80.24,9.67,0.00,0.00,5.55,4.55,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525929,80.74,9.89,0.00,0.00,4.95,4.42,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525934,78.95,10.64,0.00,0.00,5.53,4.87,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525939,77.86,11.61,0.00,0.00,5.53,5.00,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525944,77.55,11.98,0.00,0.00,5.77,4.71,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525949,81.39,9.42,0.00,0.00,5.17,4.02,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525954,81.35,8.92,0.00,0.00,5.74,3.98,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525959,81.86,8.97,0.00,0.00,5.15,4.02,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525964,84.21,7.49,0.00,0.00,4.33,3.96,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525969,86.30,6.52,0.00,0.00,3.35,3.83,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525974,84.73,7.26,0.00,0.00,3.98,4.03,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525979,85.36,6.91,0.00,0.00,3.95,3.78,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525984,79.97,9.83,0.00,0.00,5.36,4.85,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525989,79.05,10.94,0.00,0.00,5.27,4.75,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525994,84.23,7.16,0.00,0.00,4.38,4.23,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307525999,84.22,6.41,0.00,0.00,4.93,4.43,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526004,82.82,7.83,0.00,0.00,5.10,4.26,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526009,80.64,9.19,0.00,0.00,5.61,4.56,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526014,81.95,7.83,0.00,0.00,5.91,4.31,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526019,82.08,7.94,0.00,0.00,5.46,4.52,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526024,80.93,9.62,0.00,0.00,4.95,4.51,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526029,79.38,12.03,0.00,0.00,4.91,3.68,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526034,79.82,10.21,0.00,0.00,4.83,5.13,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526039,81.34,8.47,0.00,0.00,5.20,4.99,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
1307526044,82.08,9.29,0.00,0.00,3.97,4.66,results from /usr/local/bin/sar -u 5 |awk '{if($0 && !/Linux/) {$1=""; $2=""; now=strftime("%s "); print now $0}}',sr215, cluster="chukwa"
